timestamp,ax,ay,az,gx,gy,gz,ir,red,packet_version
1052067756,0.1248779296875,-0.1710205078125,0.147216796875,0.07633587786259542,-0.2748091603053435,-0.07633587786259542,377,388,1
1052077371,0.1246337890625,-0.1702880859375,0.1478271484375,0.10687022900763359,-0.2824427480916031,-0.09923664122137404,377,388,1
1052086986,0.124267578125,-0.1695556640625,0.146728515625,0.1297709923664122,-0.2900763358778626,-0.13740458015267176,377,388,1
1052096601,0.124267578125,-0.168701171875,0.1470947265625,0.1450381679389313,-0.2748091603053435,-0.15267175572519084,377,388,1
1052106216,0.123779296875,-0.167236328125,0.1470947265625,0.0916030534351145,-0.2824427480916031,-0.10687022900763359,377,388,1
1052115831,0.12353515625,-0.166748046875,0.14697265625,0.0,-0.31297709923664124,-0.03816793893129771,377,388,1
1052125976,0.1243896484375,-0.16845703125,0.14794921875,-0.06870229007633588,-0.2900763358778626,0.015267175572519083,377,388,1
1052135591,0.1253662109375,-0.170166015625,0.1474609375,-0.06870229007633588,-0.3053435114503817,0.015267175572519083,377,388,1
1052145206,0.1251220703125,-0.1715087890625,0.147216796875,0.015267175572519083,-0.2900763358778626,-0.03816793893129771,377,388,1
1052154821,0.1246337890625,-0.169921875,0.1474609375,0.07633587786259542,-0.2900763358778626,-0.0916030534351145,371,386,1
1052164436,0.1241455078125,-0.1678466796875,0.1475830078125,0.015267175572519083,-0.2900763358778626,-0.0916030534351145,371,386,1
1052174051,0.1236572265625,-0.1671142578125,0.1468505859375,-0.06870229007633588,-0.3053435114503817,-0.03816793893129771,371,386,1
1052183666,0.123291015625,-0.166259765625,0.14697265625,-0.16793893129770993,-0.31297709923664124,0.06870229007633588,371,386,1
1052193281,0.1241455078125,-0.1673583984375,0.1474609375,-0.2824427480916031,-0.31297709923664124,0.16030534351145037,371,386,1
1052202896,0.1248779296875,-0.1688232421875,0.14697265625,-0.2824427480916031,-0.31297709923664124,0.21374045801526717,371,386,1
1052212511,0.1251220703125,-0.169677734375,0.1475830078125,-0.2824427480916031,-0.32061068702290074,0.25190839694656486,371,386,1
1052221679,0.1246337890625,-0.1710205078125,0.147705078125,-0.2748091603053435,-0.3053435114503817,0.25190839694656486,371,386,1
1052231294,0.12451171875,-0.173095703125,0.146240234375,-0.20610687022900764,-0.31297709923664124,0.15267175572519084,371,386,1
1052240909,0.1241455078125,-0.1751708984375,0.1463623046875,-0.030534351145038167,-0.2900763358778626,-0.007633587786259542,371,386,1
1052250524,0.1241455078125,-0.171875,0.1470947265625,0.16030534351145037,-0.2824427480916031,-0.19083969465648856,369,403,1
1052260139,0.12353515625,-0.1700439453125,0.14697265625,0.16793893129770993,-0.2824427480916031,-0.21374045801526717,369,403,1
1052269754,0.1239013671875,-0.167236328125,0.147216796875,0.08396946564885496,-0.3053435114503817,-0.10687022900763359,369,403,1
1052279369,0.1234130859375,-0.167724609375,0.1473388671875,-0.061068702290076333,-0.3053435114503817,-0.030534351145038167,369,403,1
1052288984,0.124267578125,-0.1688232421875,0.147216796875,-0.08396946564885496,-0.3053435114503817,0.030534351145038167,369,403,1
1052298599,0.124267578125,-0.170166015625,0.146484375,-0.08396946564885496,-0.2900763358778626,0.04580152671755725,369,403,1
1052308214,0.124267578125,-0.170654296875,0.1461181640625,-0.03816793893129771,-0.2900763358778626,0.022900763358778626,369,403,1
1052318359,0.1239013671875,-0.1702880859375,0.1463623046875,-0.022900763358778626,-0.2824427480916031,-0.007633587786259542,369,403,1
1052327974,0.124267578125,-0.17138671875,0.146240234375,0.0,-0.3053435114503817,-0.04580152671755725,369,403,1
1052337589,0.1239013671875,-0.1708984375,0.1474609375,0.03816793893129771,-0.2824427480916031,-0.08396946564885496,369,403,1
1052347204,0.123779296875,-0.170654296875,0.146484375,0.07633587786259542,-0.2824427480916031,-0.09923664122137404,369,403,1
1052356819,0.1240234375,-0.1697998046875,0.1473388671875,0.03816793893129771,-0.2824427480916031,-0.08396946564885496,393,403,1
1052366434,0.1234130859375,-0.1690673828125,0.14697265625,-0.015267175572519083,-0.2824427480916031,-0.04580152671755725,393,403,1
1052376049,0.1240234375,-0.1693115234375,0.1466064453125,-0.03816793893129771,-0.2900763358778626,-0.022900763358778626,393,403,1
1052385664,0.124267578125,-0.1693115234375,0.14697265625,-0.061068702290076333,-0.2900763358778626,-0.015267175572519083,393,403,1
1052395279,0.12451171875,-0.169189453125,0.1468505859375,-0.061068702290076333,-0.3053435114503817,0.015267175572519083,393,403,1
1052404894,0.1243896484375,-0.1690673828125,0.1463623046875,-0.07633587786259542,-0.32061068702290074,0.03816793893129771,393,403,1
1052414062,0.1239013671875,-0.170166015625,0.146728515625,-0.0916030534351145,-0.3053435114503817,0.06870229007633588,393,403,1
1052423677,0.1239013671875,-0.1717529296875,0.1463623046875,-0.08396946564885496,-0.2900763358778626,0.04580152671755725,393,403,1
1052433292,0.124267578125,-0.1724853515625,0.1468505859375,-0.007633587786259542,-0.2824427480916031,0.0,393,403,1
1052442907,0.1243896484375,-0.1729736328125,0.1463623046875,0.08396946564885496,-0.2824427480916031,-0.07633587786259542,393,403,1
1052452522,0.1236572265625,-0.172119140625,0.1463623046875,0.22900763358778625,-0.2824427480916031,-0.20610687022900764,396,427,1
1052462137,0.1239013671875,-0.170654296875,0.1466064453125,0.2595419847328244,-0.2824427480916031,-0.24427480916030533,396,427,1
1052471752,0.1231689453125,-0.169677734375,0.146484375,0.21374045801526717,-0.2900763358778626,-0.21374045801526717,396,427,1
1052481367,0.124267578125,-0.169921875,0.146484375,0.16030534351145037,-0.2824427480916031,-0.16793893129770993,396,427,1
1052490982,0.12451171875,-0.1700439453125,0.147216796875,0.15267175572519084,-0.2595419847328244,-0.15267175572519084,396,427,1
1052500597,0.1241455078125,-0.1697998046875,0.1470947265625,0.15267175572519084,-0.2748091603053435,-0.12213740458015267,396,427,1
1052510742,0.1241455078125,-0.1695556640625,0.1461181640625,0.07633587786259542,-0.2824427480916031,-0.0916030534351145,396,427,1
1052520357,0.1229248046875,-0.1689453125,0.145751953125,0.06870229007633588,-0.2824427480916031,-0.10687022900763359,396,427,1
1052529972,0.1234130859375,-0.1680908203125,0.146728515625,0.015267175572519083,-0.2900763358778626,-0.061068702290076333,396,427,1
1052539587,0.1239013671875,-0.16796875,0.1466064453125,-0.07633587786259542,-0.2900763358778626,0.0,396,427,1
1052549202,0.1243896484375,-0.169921875,0.147216796875,-0.1297709923664122,-0.3053435114503817,0.04580152671755725,396,427,1
1052558817,0.125244140625,-0.1715087890625,0.1470947265625,-0.09923664122137404,-0.2900763358778626,0.03816793893129771,414,419,1
1052568432,0.12451171875,-0.1719970703125,0.146728515625,-0.022900763358778626,-0.2824427480916031,0.007633587786259542,414,419,1
1052578047,0.1236572265625,-0.1712646484375,0.146484375,0.03816793893129771,-0.2824427480916031,-0.04580152671755725,414,419,1
1052587662,0.1239013671875,-0.1702880859375,0.1463623046875,0.03816793893129771,-0.2900763358778626,-0.07633587786259542,414,419,1
1052597277,0.1241455078125,-0.17041015625,0.14599609375,0.04580152671755725,-0.2900763358778626,-0.0916030534351145,414,419,1
1052606445,0.1239013671875,-0.170166015625,0.1466064453125,0.07633587786259542,-0.2900763358778626,-0.09923664122137404,414,419,1
1052616060,0.123779296875,-0.16943359375,0.1470947265625,0.061068702290076333,-0.2900763358778626,-0.06870229007633588,414,419,1
1052625675,0.1243896484375,-0.169921875,0.146728515625,0.022900763358778626,-0.2900763358778626,-0.04580152671755725,414,419,1
1052635290,0.1240234375,-0.1715087890625,0.146728515625,0.022900763358778626,-0.2824427480916031,-0.04580152671755725,414,419,1
1052644905,0.1239013671875,-0.1717529296875,0.1466064453125,0.0916030534351145,-0.2824427480916031,-0.09923664122137404,414,419,1
1052654520,0.123779296875,-0.1695556640625,0.1463623046875,0.12213740458015267,-0.2824427480916031,-0.1297709923664122,412,442,1
1052664135,0.123779296875,-0.168701171875,0.146728515625,0.07633587786259542,-0.2900763358778626,-0.0916030534351145,412,442,1
1052673750,0.1243896484375,-0.1689453125,0.146484375,0.007633587786259542,-0.2824427480916031,-0.061068702290076333,412,442,1
1052683365,0.123779296875,-0.170654296875,0.1466064453125,-0.007633587786259542,-0.2900763358778626,-0.030534351145038167,412,442,1
1052692980,0.124755859375,-0.1705322265625,0.146484375,0.015267175572519083,-0.3053435114503817,-0.03816793893129771,412,442,1
1052703125,0.1243896484375,-0.1707763671875,0.146484375,0.022900763358778626,-0.2900763358778626,-0.06870229007633588,412,442,1
1052712740,0.1240234375,-0.170654296875,0.146484375,0.07633587786259542,-0.2900763358778626,-0.0916030534351145,412,442,1
1052722355,0.12353515625,-0.1697998046875,0.1463623046875,0.07633587786259542,-0.2748091603053435,-0.0916030534351145,412,442,1
1052731970,0.123779296875,-0.1700439453125,0.1466064453125,0.07633587786259542,-0.2900763358778626,-0.08396946564885496,412,442,1
1052741585,0.1234130859375,-0.1697998046875,0.146484375,0.061068702290076333,-0.2824427480916031,-0.08396946564885496,412,442,1
1052751200,0.1240234375,-0.1700439453125,0.1466064453125,0.04580152671755725,-0.3053435114503817,-0.07633587786259542,437,447,1
1052760815,0.123779296875,-0.170166015625,0.1463623046875,0.061068702290076333,-0.2748091603053435,-0.06870229007633588,437,447,1
1052770430,0.1239013671875,-0.171142578125,0.1473388671875,0.0916030534351145,-0.2748091603053435,-0.10687022900763359,437,447,1
1052780045,0.12451171875,-0.1707763671875,0.146728515625,0.1450381679389313,-0.2824427480916031,-0.13740458015267176,437,447,1
1052789660,0.1243896484375,-0.1700439453125,0.146484375,0.15267175572519084,-0.2748091603053435,-0.13740458015267176,437,447,1
1052798828,0.123779296875,-0.1685791015625,0.1470947265625,0.07633587786259542,-0.2900763358778626,-0.12213740458015267,437,447,1
1052808443,0.12353515625,-0.1685791015625,0.1463623046875,0.015267175572519083,-0.2900763358778626,-0.06870229007633588,437,447,1
1052818058,0.12353515625,-0.16943359375,0.1466064453125,0.0,-0.2900763358778626,-0.061068702290076333,437,447,1
1052827673,0.1241455078125,-0.1700439453125,0.146728515625,-0.007633587786259542,-0.2900763358778626,-0.030534351145038167,437,447,1
1052837288,0.1239013671875,-0.1707763671875,0.1470947265625,-0.015267175572519083,-0.2900763358778626,-0.04580152671755725,437,447,1
1052846903,0.1239013671875,-0.1710205078125,0.146728515625,0.030534351145038167,-0.2900763358778626,-0.06870229007633588,437,447,1
1052856518,0.124267578125,-0.170654296875,0.146728515625,0.06870229007633588,-0.2900763358778626,-0.0916030534351145,444,442,1
1052866133,0.1246337890625,-0.1697998046875,0.14697265625,0.061068702290076333,-0.2824427480916031,-0.0916030534351145,444,442,1
1052875748,0.1243896484375,-0.1695556640625,0.1466064453125,0.061068702290076333,-0.2748091603053435,-0.08396946564885496,444,442,1
1052885363,0.1241455078125,-0.16943359375,0.1468505859375,0.03816793893129771,-0.2824427480916031,-0.061068702290076333,444,442,1
1052895507,0.124267578125,-0.1702880859375,0.146484375,0.030534351145038167,-0.2824427480916031,-0.04580152671755725,444,442,1
1052905122,0.1240234375,-0.1702880859375,0.1463623046875,0.061068702290076333,-0.2900763358778626,-0.07633587786259542,444,442,1
1052914737,0.124267578125,-0.1707763671875,0.146484375,0.07633587786259542,-0.2900763358778626,-0.09923664122137404,444,442,1
1052924352,0.1239013671875,-0.169677734375,0.146484375,0.10687022900763359,-0.2824427480916031,-0.1297709923664122,444,442,1
1052933967,0.124267578125,-0.1693115234375,0.146240234375,0.0916030534351145,-0.2900763358778626,-0.08396946564885496,444,442,1
1052943582,0.1241455078125,-0.1685791015625,0.1466064453125,0.0,-0.3053435114503817,-0.04580152671755725,444,442,1
1052953197,0.1241455078125,-0.1705322265625,0.1463623046875,-0.007633587786259542,-0.3053435114503817,-0.022900763358778626,435,456,1
1052962812,0.1240234375,-0.1715087890625,0.1468505859375,0.0,-0.3053435114503817,-0.04580152671755725,435,456,1
1052972427,0.124267578125,-0.1715087890625,0.1468505859375,0.07633587786259542,-0.2824427480916031,-0.07633587786259542,435,456,1
1052982042,0.1239013671875,-0.170654296875,0.1466064453125,0.12213740458015267,-0.26717557251908397,-0.1297709923664122,435,456,1
1052991210,0.1243896484375,-0.1693115234375,0.146484375,0.12213740458015267,-0.2748091603053435,-0.10687022900763359,435,456,1
1053000825,0.1234130859375,-0.1693115234375,0.146240234375,0.0916030534351145,-0.2824427480916031,-0.08396946564885496,435,456,1
1053010440,0.1240234375,-0.16943359375,0.146728515625,0.061068702290076333,-0.2900763358778626,-0.07633587786259542,435,456,1
1053020055,0.1241455078125,-0.169921875,0.146484375,0.03816793893129771,-0.2824427480916031,-0.06870229007633588,435,456,1
1053029670,0.1241455078125,-0.170166015625,0.14697265625,0.030534351145038167,-0.3053435114503817,-0.061068702290076333,435,456,1
1053039285,0.124267578125,-0.1707763671875,0.1470947265625,0.03816793893129771,-0.2900763358778626,-0.06870229007633588,435,456,1
1053048900,0.12451171875,-0.170654296875,0.146484375,0.04580152671755725,-0.2900763358778626,-0.08396946564885496,435,456,1
1053058515,0.123779296875,-0.1702880859375,0.1463623046875,0.06870229007633588,-0.2900763358778626,-0.09923664122137404,451,447,1
1053068130,0.123779296875,-0.169677734375,0.146484375,0.04580152671755725,-0.2900763358778626,-0.08396946564885496,451,447,1
1053077745,0.1243896484375,-0.16943359375,0.1466064453125,0.015267175572519083,-0.2824427480916031,-0.04580152671755725,451,447,1
1053087890,0.1239013671875,-0.1695556640625,0.146728515625,-0.022900763358778626,-0.2900763358778626,-0.022900763358778626,451,447,1
1053097505,0.1241455078125,-0.1702880859375,0.146484375,-0.030534351145038167,-0.2900763358778626,-0.015267175572519083,451,447,1
1053107120,0.1246337890625,-0.17138671875,0.1468505859375,0.015267175572519083,-0.2824427480916031,-0.030534351145038167,451,447,1
1053116735,0.124267578125,-0.1715087890625,0.1466064453125,0.09923664122137404,-0.2824427480916031,-0.09923664122137404,451,447,1
1053126350,0.1240234375,-0.170654296875,0.146728515625,0.1297709923664122,-0.2900763358778626,-0.13740458015267176,451,447,1
1053135965,0.1236572265625,-0.1695556640625,0.1466064453125,0.1297709923664122,-0.2900763358778626,-0.1297709923664122,451,447,1
1053145580,0.1241455078125,-0.16845703125,0.146484375,0.04580152671755725,-0.2748091603053435,-0.08396946564885496,451,447,1
1053155195,0.1240234375,-0.1685791015625,0.14697265625,-0.015267175572519083,-0.2900763358778626,-0.030534351145038167,463,460,1
1053164810,0.1243896484375,-0.1693115234375,0.147216796875,-0.04580152671755725,-0.2824427480916031,-0.007633587786259542,463,460,1
1053174425,0.1240234375,-0.1702880859375,0.1466064453125,-0.061068702290076333,-0.31297709923664124,0.0,463,460,1
1053183593,0.124267578125,-0.1712646484375,0.1458740234375,-0.015267175572519083,-0.2900763358778626,-0.030534351145038167,463,460,1
1053193208,0.1240234375,-0.1715087890625,0.146728515625,0.022900763358778626,-0.2824427480916031,-0.06870229007633588,463,460,1
1053202823,0.1236572265625,-0.17041015625,0.1463623046875,0.030534351145038167,-0.2900763358778626,-0.07633587786259542,463,460,1
1053212438,0.123779296875,-0.16943359375,0.146484375,0.03816793893129771,-0.3053435114503817,-0.07633587786259542,463,460,1
1053222053,0.1240234375,-0.16943359375,0.1461181640625,0.030534351145038167,-0.31297709923664124,-0.07633587786259542,463,460,1
1053231668,0.123779296875,-0.169677734375,0.146728515625,0.030534351145038167,-0.2900763358778626,-0.04580152671755725,463,460,1
1053241283,0.1241455078125,-0.1702880859375,0.146484375,0.022900763358778626,-0.3053435114503817,-0.061068702290076333,463,460,1
1053250898,0.1243896484375,-0.171142578125,0.1463623046875,0.061068702290076333,-0.3053435114503817,-0.08396946564885496,463,460,1
1053260513,0.1240234375,-0.17041015625,0.1466064453125,0.07633587786259542,-0.2824427480916031,-0.09923664122137404,447,465,1
1053270128,0.1240234375,-0.1702880859375,0.146728515625,0.07633587786259542,-0.2748091603053435,-0.09923664122137404,447,465,1
1053279296,0.1240234375,-0.1693115234375,0.1461181640625,0.06870229007633588,-0.2824427480916031,-0.08396946564885496,447,465,1
1053288911,0.123779296875,-0.1689453125,0.14697265625,0.030534351145038167,-0.2824427480916031,-0.04580152671755725,447,465,1
1053298526,0.1240234375,-0.1705322265625,0.1461181640625,0.0,-0.2900763358778626,-0.03816793893129771,447,465,1
1053308141,0.1239013671875,-0.1700439453125,0.146728515625,0.015267175572519083,-0.3053435114503817,-0.04580152671755725,447,465,1
1053317756,0.1243896484375,-0.1710205078125,0.1463623046875,0.03816793893129771,-0.3053435114503817,-0.04580152671755725,447,465,1
1053327371,0.12353515625,-0.1705322265625,0.146240234375,0.061068702290076333,-0.2900763358778626,-0.08396946564885496,447,465,1
1053336986,0.1243896484375,-0.1700439453125,0.146484375,0.03816793893129771,-0.2824427480916031,-0.07633587786259542,447,465,1
1053346601,0.1243896484375,-0.16943359375,0.1461181640625,0.007633587786259542,-0.2900763358778626,-0.04580152671755725,447,465,1
1053356216,0.1243896484375,-0.1700439453125,0.146240234375,-0.04580152671755725,-0.3053435114503817,-0.007633587786259542,456,456,1
1053365831,0.1236572265625,-0.1702880859375,0.146484375,-0.03816793893129771,-0.2900763358778626,-0.015267175572519083,456,456,1
1053375976,0.124267578125,-0.1707763671875,0.1461181640625,0.022900763358778626,-0.2824427480916031,-0.030534351145038167,456,456,1
1053385591,0.1243896484375,-0.1707763671875,0.1463623046875,0.030534351145038167,-0.2824427480916031,-0.03816793893129771,456,456,1
1053395206,0.12353515625,-0.1707763671875,0.146484375,0.022900763358778626,-0.2748091603053435,-0.04580152671755725,456,456,1
1053404821,0.124267578125,-0.1715087890625,0.1468505859375,0.061068702290076333,-0.2824427480916031,-0.08396946564885496,456,456,1
1053414436,0.1243896484375,-0.1707763671875,0.146728515625,0.09923664122137404,-0.2824427480916031,-0.09923664122137404,456,456,1
1053424051,0.124267578125,-0.1700439453125,0.146484375,0.09923664122137404,-0.2900763358778626,-0.0916030534351145,456,456,1
1053433666,0.12353515625,-0.169921875,0.1463623046875,0.08396946564885496,-0.2824427480916031,-0.09923664122137404,456,456,1
1053443281,0.1239013671875,-0.16943359375,0.1463623046875,0.04580152671755725,-0.2824427480916031,-0.07633587786259542,456,456,1
1053452896,0.1239013671875,-0.169677734375,0.1468505859375,0.007633587786259542,-0.2900763358778626,-0.04580152671755725,476,451,1
1053462511,0.1243896484375,-0.1693115234375,0.146728515625,-0.007633587786259542,-0.2824427480916031,-0.03816793893129771,476,451,1
1053471679,0.1246337890625,-0.170166015625,0.14697265625,-0.015267175572519083,-0.2900763358778626,-0.030534351145038167,476,451,1
1053481294,0.1236572265625,-0.1708984375,0.146728515625,-0.007633587786259542,-0.2900763358778626,-0.03816793893129771,476,451,1
1053490909,0.123779296875,-0.170654296875,0.1468505859375,0.022900763358778626,-0.3053435114503817,-0.061068702290076333,476,451,1
1053500524,0.1239013671875,-0.1707763671875,0.1463623046875,0.04580152671755725,-0.2748091603053435,-0.07633587786259542,476,451,1
1053510139,0.1239013671875,-0.1705322265625,0.1461181640625,0.07633587786259542,-0.2824427480916031,-0.0916030534351145,476,451,1
1053519754,0.123779296875,-0.1707763671875,0.1463623046875,0.09923664122137404,-0.2900763358778626,-0.09923664122137404,476,451,1
1053529369,0.1239013671875,-0.1702880859375,0.146484375,0.12213740458015267,-0.2824427480916031,-0.09923664122137404,476,451,1
1053538984,0.1241455078125,-0.17041015625,0.146484375,0.09923664122137404,-0.2824427480916031,-0.10687022900763359,476,451,1
1053548599,0.12451171875,-0.1707763671875,0.1466064453125,0.12213740458015267,-0.2748091603053435,-0.09923664122137404,476,451,1
1053558214,0.123779296875,-0.170166015625,0.146484375,0.10687022900763359,-0.2824427480916031,-0.1297709923664122,467,447,1
1053568359,0.123779296875,-0.1693115234375,0.146728515625,0.09923664122137404,-0.2748091603053435,-0.10687022900763359,467,447,1
1053577974,0.123779296875,-0.168701171875,0.1466064453125,0.06870229007633588,-0.2900763358778626,-0.09923664122137404,467,447,1
1053587589,0.1243896484375,-0.1695556640625,0.1473388671875,0.015267175572519083,-0.2900763358778626,-0.04580152671755725,467,447,1
1053597204,0.1243896484375,-0.1697998046875,0.1466064453125,2.2290076335877864,-0.2824427480916031,-0.03816793893129771,467,447,1
1053606819,0.1241455078125,-0.171142578125,0.1466064453125,0.007633587786259542,-0.2824427480916031,-0.03816793893129771,467,447,1
1053616434,0.12451171875,-0.171630859375,0.146728515625,0.04580152671755725,-0.2824427480916031,-0.08396946564885496,467,447,1
1053626049,0.1239013671875,-0.171142578125,0.146484375,0.0916030534351145,-0.2900763358778626,-0.12213740458015267,467,447,1
1053635664,0.124267578125,-0.1697998046875,0.1463623046875,0.10687022900763359,-0.2748091603053435,-0.12213740458015267,467,447,1
1053645279,0.1241455078125,-0.1693115234375,0.1463623046875,0.08396946564885496,-0.2824427480916031,-0.0916030534351145,467,447,1
1053654894,0.123779296875,-0.16943359375,0.146240234375,0.0,-0.3053435114503817,-0.04580152671755725,475,452,1
1053664062,0.1234130859375,-0.16943359375,0.146484375,-0.007633587786259542,-0.3053435114503817,-0.022900763358778626,475,452,1
1053673677,0.1236572265625,-0.170654296875,0.146728515625,-0.007633587786259542,-0.2824427480916031,-0.030534351145038167,475,452,1
1053683292,0.124267578125,-0.1705322265625,0.1466064453125,0.03816793893129771,-0.2900763358778626,-0.07633587786259542,475,452,1
1053692907,0.1240234375,-0.1705322265625,0.1463623046875,0.061068702290076333,-0.2824427480916031,-0.0916030534351145,475,452,1
1053702522,0.1240234375,-0.1700439453125,0.146484375,0.07633587786259542,-0.2824427480916031,-0.08396946564885496,475,452,1
1053712137,0.123291015625,-0.169921875,0.146728515625,0.030534351145038167,-0.2824427480916031,-0.06870229007633588,475,452,1
1053721752,0.1239013671875,-0.1700439453125,0.146484375,0.007633587786259542,-0.2900763358778626,-0.061068702290076333,475,452,1
1053731367,0.1236572265625,-0.1705322265625,0.146728515625,0.015267175572519083,-0.2900763358778626,-0.061068702290076333,475,452,1
1053740982,0.1239013671875,-0.1715087890625,0.1463623046875,0.04580152671755725,-0.2900763358778626,-0.07633587786259542,475,452,1
1053750597,0.1239013671875,-0.1705322265625,0.146240234375,0.04580152671755725,-0.2900763358778626,-0.08396946564885496,475,452,1
1053761718,0.1241455078125,-0.1702880859375,0.1466064453125,0.03816793893129771,-0.2824427480916031,-0.06870229007633588,471,446,1
1053771333,0.1241455078125,-0.1700439453125,0.146484375,0.03816793893129771,-0.2900763358778626,-0.061068702290076333,471,446,1
1053780948,0.1240234375,-0.1702880859375,0.146240234375,0.022900763358778626,-0.2824427480916031,-0.061068702290076333,471,446,1
1053790563,0.12353515625,-0.1700439453125,0.1466064453125,0.030534351145038167,-0.3053435114503817,-0.06870229007633588,471,446,1
1053800178,0.12353515625,-0.170654296875,0.1461181640625,0.06870229007633588,-0.26717557251908397,-0.07633587786259542,471,446,1
1053809793,0.1241455078125,-0.170654296875,0.1466064453125,0.09923664122137404,-0.2748091603053435,-0.09923664122137404,471,446,1
1053819408,0.1239013671875,-0.170166015625,0.1463623046875,0.12213740458015267,-0.2824427480916031,-0.10687022900763359,471,446,1
1053829023,0.1236572265625,-0.169677734375,0.146484375,0.09923664122137404,-0.2824427480916031,-0.09923664122137404,471,446,1
1053838638,0.1243896484375,-0.1695556640625,0.1466064453125,0.06870229007633588,-0.2824427480916031,-0.08396946564885496,471,446,1
1053848253,0.124267578125,-0.1689453125,0.1461181640625,0.061068702290076333,-0.2824427480916031,-0.07633587786259542,471,446,1
